"(           2 ,           1 ,           6 ",:               7017992 ,"(i,j,k:2,5,9) 0x7ffc0b315ce8 "
"(           2 ,           1 ,           7 ",:               7018792 ,"(i,j,k:2,6,0) 0x7ffc0b315cf0 "
"(           2 ,           1 ,           8 ",:               7019592 ,"(i,j,k:2,6,1) 0x7ffc0b315cf8 "
"(           2 ,           1 ,           9 ",:               7020392 ,"(i,j,k:2,6,2) 0x7ffc0b315d00 "
"(           2 ,           1 ,          10 ",:               7021192 ,"(i,j,k:2,6,3) 0x7ffc0b315d08 "
"(           2 ,           2 ,           0 ",:               7013272 ,"(i,j,k:2,6,4) 0x7ffc0b315d10 "
"(           2 ,           2 ,           1 ",:               7014072 ,"(i,j,k:2,6,5) 0x7ffc0b315d18 "
"(           2 ,           2 ,           2 ",:               7014872 ,"(i,j,k:2,6,6) 0x7ffc0b315d20 "
"(           2 ,           2 ,           3 ",:               7015672 ,"(i,j,k:2,6,7) 0x7ffc0b315d28 "
"(           2 ,           2 ,           4 ",:               7016472 ,"(i,j,k:2,6,8) 0x7ffc0b315d30 "
"(           2 ,           2 ,           5 ",:               7017272 ,"(i,j,k:2,6,9) 0x7ffc0b315d38 "
"(           2 ,           2 ,           6 ",:               7018072 ,"(i,j,k:2,7,0) 0x7ffc0b315d40 "
"(           2 ,           2 ,           7 ",:               7018872 ,"(i,j,k:2,7,1) 0x7ffc0b315d48 "
"(           2 ,           2 ,           8 ",:               7019672 ,"(i,j,k:2,7,2) 0x7ffc0b315d50 "
"(           2 ,           2 ,           9 ",:               7020472 ,"(i,j,k:2,7,3) 0x7ffc0b315d58 "
"(           2 ,           2 ,          10 ",:               7021272 ,"(i,j,k:2,7,4) 0x7ffc0b315d60 "
"(           2 ,           3 ,           0 ",:               7013352 ,"(i,j,k:2,7,5) 0x7ffc0b315d68 "
"(           2 ,           3 ,           1 ",:               7014152 ,"(i,j,k:2,7,6) 0x7ffc0b315d70 "
"(           2 ,           3 ,           2 ",:               7014952 ,"(i,j,k:2,7,7) 0x7ffc0b315d78 "
"(           2 ,           3 ,           3 ",:               7015752 ,"(i,j,k:2,7,8) 0x7ffc0b315d80 "
"(           2 ,           3 ,           4 ",:               7016552 ,"(i,j,k:2,7,9) 0x7ffc0b315d88 "
"(           2 ,           3 ,           5 ",:               7017352 ,"(i,j,k:2,8,0) 0x7ffc0b315d90 "
"(           2 ,           3 ,           6 ",:               7018152 ,"(i,j,k:2,8,1) 0x7ffc0b315d98 "
"(           2 ,           3 ,           7 ",:               7018952 ,"(i,j,k:2,8,2) 0x7ffc0b315da0 "
"(           2 ,           3 ,           8 ",:               7019752 ,"(i,j,k:2,8,3) 0x7ffc0b315da8 "
"(           2 ,           3 ,           9 ",:               7020552 ,"(i,j,k:2,8,4) 0x7ffc0b315db0 "
"(           2 ,           3 ,          10 ",:               7021352 ,"(i,j,k:2,8,5) 0x7ffc0b315db8 "
"(           2 ,           4 ,           0 ",:               7013432 ,"(i,j,k:2,8,6) 0x7ffc0b315dc0 "
"(           2 ,           4 ,           1 ",:               7014232 ,"(i,j,k:2,8,7) 0x7ffc0b315dc8 "
"(           2 ,           4 ,           2 ",:               7015032 ,"(i,j,k:2,8,8) 0x7ffc0b315dd0 "
"(           2 ,           4 ,           3 ",:               7015832 ,"(i,j,k:2,8,9) 0x7ffc0b315dd8 "
"(           2 ,           4 ,           4 ",:               7016632 ,"(i,j,k:2,9,0) 0x7ffc0b315de0 "
"(           2 ,           4 ,           5 ",:               7017432 ,"(i,j,k:2,9,1) 0x7ffc0b315de8 "
"(           2 ,           4 ,           6 ",:               7018232 ,"(i,j,k:2,9,2) 0x7ffc0b315df0 "
"(           2 ,           4 ,           7 ",:               7019032 ,"(i,j,k:2,9,3) 0x7ffc0b315df8 "
"(           2 ,           4 ,           8 ",:               7019832 ,"(i,j,k:2,9,4) 0x7ffc0b315e00 "
"(           2 ,           4 ,           9 ",:               7020632 ,"(i,j,k:2,9,5) 0x7ffc0b315e08 "
"(           2 ,           4 ,          10 ",:               7021432 ,"(i,j,k:2,9,6) 0x7ffc0b315e10 "
"(           2 ,           5 ,           0 ",:               7013512 ,"(i,j,k:2,9,7) 0x7ffc0b315e18 "
"(           2 ,           5 ,           1 ",:               7014312 ,"(i,j,k:2,9,8) 0x7ffc0b315e20 "
"(           2 ,           5 ,           2 ",:               7015112 ,"(i,j,k:2,9,9) 0x7ffc0b315e28 "
"(           2 ,           5 ,           3 ",:               7015912 ,"(i,j,k:3,0,0) 0x7ffc0b315e30 "
"(           2 ,           5 ,           4 ",:               7016712 ,"(i,j,k:3,0,1) 0x7ffc0b315e38 "
"(           2 ,           5 ,           5 ",:               7017512 ,"(i,j,k:3,0,2) 0x7ffc0b315e40 "
"(           2 ,           5 ,           6 ",:               7018312 ,"(i,j,k:3,0,3) 0x7ffc0b315e48 "
"(           2 ,           5 ,           7 ",:               7019112 ,"(i,j,k:3,0,4) 0x7ffc0b315e50 "
"(           2 ,           5 ,           8 ",:               7019912 ,"(i,j,k:3,0,5) 0x7ffc0b315e58 "
"(           2 ,           5 ,           9 ",:               7020712 ,"(i,j,k:3,0,6) 0x7ffc0b315e60 "
"(           2 ,           5 ,          10 ",:               7021512 ,"(i,j,k:3,0,7) 0x7ffc0b315e68 "
"(           2 ,           6 ,           0 ",:               7013592 ,"(i,j,k:3,0,8) 0x7ffc0b315e70 "
